degel,degmech,irms,magnet_depth,magnet_angle,angle_margin,i,magnet_width,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.0,45.0,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9213942194638396,0.0007542907911047641,0.001784426235174283,-0.002528788165109484
0.8017817371937639,45.200445434298445,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9006222611242979,0.0007863288847137295,0.001757292763424538,-0.002533359148480595
1.6035634743875278,45.40089086859688,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8802605627330958,0.0008183158227349394,0.001729692444814901,-0.002537432851734906
2.4053452115812917,45.60133630289532,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8603052555072241,0.0008502523917744548,0.001701638118527692,-0.002541023175241023
3.2071269487750556,45.801781737193764,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8408022020960803,0.0008821414528136278,0.001673139328520461,-0.00254414327006775
4.008908685968819,46.00222717149221,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8218492792441491,0.0009139702028820743,0.001644220389716667,-0.002546805327019553
4.810690423162583,46.202672605790646,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8036251953624316,0.0009457376851380398,0.001614894047513798,-0.002549021548740623
5.612472160356347,46.40311804008908,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7863663795941949,0.0009774454288124144,0.001585171676862711,-0.002550804812836825
6.414253897550111,46.60356347438753,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7703650332496462,0.001009084838793416,0.001555076247458721,-0.002552169248626536
7.216035634743875,46.80400890868597,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7559307892632869,0.001040645804287536,0.00152463347401178,-0.002553130328565946
8.017817371937639,47.00445434298441,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7433617129185817,0.001072112397599692,0.001493876477295608,-0.00255370524017991
8.819599109131403,47.20489977728285,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7329313051219837,0.001103490343818597,0.001462819449523573,-0.002553913465282855
9.621380846325167,47.40534521158129,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7248589184039241,0.001134781395909562,0.001431482759545876,-0.002553776223946942
11.224944320712694,47.806236080178174,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7163164249734469,0.00119715558140237,0.00136800982229772,-0.002552553298518032
12.026726057906458,48.00668151447661,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7158863287577377,0.00122827098734135,0.001335883088433369,-0.00255150765094117
14.43207126948775,48.60801781737194,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.729036642214382,0.001321387398105889,0.001238053197618716,-0.002546795991586823
12.828507795100222,48.207126948775056,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7179381713727929,0.001259339835364455,0.001303516088698962,-0.002550192885175498
13.630289532293986,48.4075723830735,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.722361207082944,0.001290376613869322,0.001270905769939654,-0.002548620071214452
18.44097995545657,49.61024498886414,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.792706521907342,0.001476526207481907,0.001069738908728071,-0.002533949505065999
15.233853006681514,48.808463251670375,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.737859875427871,0.001352381967534132,0.001204953369468163,-0.002544724847888116
16.035634743875278,49.00890868596882,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7487289847291593,0.001383381913300265,0.001171586701440073,-0.002542408146272924
16.83741648106904,49.209354120267264,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7615659307334444,0.001414405451497075,0.001137933559445744,-0.002539844358831367
17.639198218262806,49.4097995545657,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7762617879262933,0.001445455355342601,0.001103985579047262,-0.002537027926965517
19.242761692650333,49.81069042316258,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8107965008854995,0.001507613506698003,0.0010351874184658,-0.002530598398896355
10.42316258351893,47.605790645879736,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.719300260685893,0.001165994697499486,0.001399880458239652,-0.002553315624944266
20.044543429844097,50.01113585746103,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8303862364882737,0.001538712164182281,0.001000325914184027,-0.002526964191096363
20.84632516703786,50.211581291759465,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8513349594751498,0.001569812155118785,0.0009651544283547482,-0.002523036724485626
21.648106904231625,50.4120267260579,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.873460911335968,0.001600901058673058,0.0009296752794654473,-0.002518805765760386
22.44988864142539,50.61247216035635,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8965511402804337,0.001631964736051236,0.0008938920886533763,-0.002514260719672425
23.251670378619153,50.81291759465479,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9203606839737549,0.001662986745086075,0.0008578123282154574,-0.002509392567398369
24.053452115812917,51.01336302895323,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9446206154656562,0.001693944827189438,0.0008214497900056365,-0.002504192870255214
24.85523385300668,51.21380846325167,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9690514912987667,0.001724813135866473,0.0007848212528240737,-0.002498652765946195
25.657015590200444,51.41425389755011,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.993384636671799,0.001755565076943458,0.0007479400758587265,-0.002492759705465418
26.45879732739421,51.614699331848556,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.017381007532404,0.001786168822903052,0.000710826023396972,-0.002486502655018175
27.260579064587972,51.81514476614699,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.040833524360626,0.001816588217363432,0.0006735051978724711,-0.002479872870874139
28.062360801781736,52.01559020044543,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.063541244868897,0.001846783334712394,0.0006360176826164082,-0.002472871577794536
28.8641425389755,52.216035634743875,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.085357138863887,0.00187671150100001,0.000598402581196981,-0.002465494039705583
29.665924276169264,52.41648106904232,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.106202453829761,0.00190633067554126,0.0005606857965977191,-0.002457721131371975
31.26948775055679,52.817371937639194,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.145024282399163,0.001964398920176841,0.0004850072935674301,-0.00244080110741801
32.071269487750556,53.01781737193764,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.162972749831708,0.001992682163223401,0.0004471110931556586,-0.00243155566132205
32.87305122494432,53.21826280623608,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.179909810780262,0.00202041481630368,0.0004092347584169843,-0.002421797450216756
33.67483296213808,53.41870824053452,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.195787395523605,0.00204760141948843,0.0003714252794643235,-0.002411581558333197
30.467706013363028,52.61692650334076,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.126093795739658,0.001935588778120593,0.000522878767333559,-0.002449510303300174
34.47661469933185,53.61915367483296,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.21051953852054,0.002074248749672413,0.0003337422309831715,-0.002400979814490023
36.88195991091314,54.220489977728285,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.246387790160068,0.002150248985872808,0.0002219440765820143,-0.002366676488970198
35.27839643652561,53.8195991091314,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.223986103540385,0.002100330226552994,0.0002962383424659299,-0.002390023687262045
36.080178173719375,54.02004454342985,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.235996508865542,0.002125714898492568,0.0002589625445831906,-0.002378631964503066
37.6837416481069,54.42093541202672,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.255165206114505,0.002173870030311914,0.0001851325956130128,-0.002354026534498015
38.48552338530067,54.62138084632517,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.262423869895004,0.002196641971392097,0.0001484555399462827,-0.002340653127179979
39.28730512249443,54.82182628062361,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.268114374220463,0.002218563613558342,0.0001119420056263534,-0.002326587598040175
40.089086859688194,55.02227171492205,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.272070132312276,0.002239549375186648,7.570114865582483e-05,-0.002311870134567801
40.89086859688196,55.222717149220486,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.274104198938852,0.002259521643305993,3.987035197474572e-05,-0.002296576643095139
41.69265033407572,55.42316258351893,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.274264246269316,0.002278490043630028,4.453045844670065e-06,-0.002280726119695249
42.494432071269486,55.623608017817375,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.272821419622358,0.002296565580497868,-3.069404044486903e-05,-0.002264258930206044
43.29621380846325,55.82405345211581,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.269993094688859,0.002313839755435863,-6.56914649935843e-05,-0.002247128009412283
44.097995545657014,56.02449888641425,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.265721084275387,0.002330285543193469,-0.0001004961095235686,-0.002229359026251021
44.89977728285078,56.224944320712694,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.259859489833561,0.002345831978323752,-0.0001350116764873777,-0.002210991370207909
45.70155902004454,56.42538975501114,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.252298615226364,0.002360458735892431,-0.0001691649827693344,-0.002192090754814137
46.503340757238306,56.625835189309576,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.243072780495481,0.00237426970346425,-0.0002029744400367667,-0.002172739278936694
47.30512249443207,56.826280623608014,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.232330058382939,0.002387429608031387,-0.0002365575150045644,-0.002152958966759832
48.10690423162583,57.02672605790646,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.220254419472563,0.002400098279052175,-0.0002700571568937928,-0.002132740959319421
48.9086859688196,57.2271714922049,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.206857762417616,0.002412353545629152,-0.000303508460592408,-0.002112123816792517
52.11581291759465,58.02895322939867,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.138291329005344,0.002456412686469503,-0.0004359515755065788,-0.002025934979566568
52.91759465478842,58.229398663697104,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.1176357945306,0.002466051748746406,-0.0004686460317796403,-0.002003410072957378
53.71937639198218,58.42984409799554,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.096021776877795,0.002475184341127916,-0.0005012424160456711,-0.001980457458135388
50.512249443207125,57.62806236080178,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.175647904493381,0.002435486717825342,-0.0003700931427567707,-0.002069777556078736
49.71046770601336,57.42761692650334,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.192028787666157,0.002424172955832893,-0.0003368785500222381,-0.002091129674140045
51.31403118040089,57.82850779510022,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.157707313530455,0.002446234093788571,-0.0004031153699488994,-0.002048050041613377
54.521158129175944,58.630289532293986,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.073743695044895,0.002483821483804753,-0.0005337767902248651,-0.001957047666918154
56.926503340757236,59.231625835189305,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.005555546253141,0.002506685565301155,-0.0006309698652188237,-0.001884053866812198
55.32293986636971,58.83073496659243,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.051082851845172,0.00249195709774326,-0.0005662486282882093,-0.001933175763177556
56.12472160356347,59.03118040089087,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.028284735613406,0.002499581448943076,-0.000598647300917752,-0.001908845639175543
57.728285077951,59.43207126948775,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9830956053898461,0.002513263182844958,-0.0006632297760868851,-0.001858781287583179
58.530066815144764,59.632516703786195,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9610152568083405,0.002519312311108186,-0.000695432916881581,-0.001833019358834784
59.33184855233853,59.83296213808463,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9393578967380337,0.002524835194835071,-0.0007275737066856922,-0.001806774399809673
60.13363028953229,60.03340757238307,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9181409715737654,0.002529838342291768,-0.0007596465111083854,-0.001780057417013802
60.935412026726056,60.233853006681514,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8973642863226513,0.002534332358917746,-0.0007916608132709348,-0.001752869034787373
61.73719376391982,60.43429844097996,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8770153138173927,0.002538330462307309,-0.000823627964856161,-0.001725210966873646
62.53897550111358,60.634743875278396,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8571057329037239,0.002541847004434319,-0.0008555500744625782,-0.001697095190249659
63.34075723830735,60.83518930957683,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8376975860426163,0.002544895980734164,-0.0008874314673085086,-0.001668530769223712
64.14253897550111,61.03563474387528,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.818874625059709,0.002547490111128956,-0.0009192573218254262,-0.001639544666389435
64.94432071269487,61.23608017817372,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.800824035782976,0.002549641597250067,-0.0009510214998374106,-0.001610154901274488
65.74610244988864,61.43652561247216,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7837870335852165,0.002551362887988513,-0.0009827221875886724,-0.001580375724848561
66.5478841870824,61.6369710467706,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7680485093895933,0.002552667606875982,-0.001014355913408072,-0.001550224422813692
67.34966592427617,61.83741648106904,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7539180803697656,0.002553571888670435,-0.001045917175629379,-0.001519722944983386
68.15144766146993,62.037861915367486,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7416903129971801,0.002554093914389493,-0.001077400243039846,-0.001488895431310974
69.75501113585746,62.43875278396436,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7239271680444677,0.002554071477621934,-0.001140096359418563,-0.001426379446236553
68.9532293986637,62.238307349665924,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7316266124175818,0.002554253541074634,-0.00110879627045867,-0.00145777082674676
71.35857461024499,62.83964365256125,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7160680828468242,0.002552767738884872,-0.001202446885349593,-0.001362848422912376
72.16035634743875,63.04008908685969,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7159755246551182,0.002551684295610568,-0.001233535938659018,-0.00133071031866605
72.96213808463251,63.240534521158125,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7183700939213681,0.002550334685783209,-0.001264589970482379,-0.001298323734238856
70.55679287305122,62.639198218262806,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7187180565615593,0.00255356955481042,-0.001171308159324563,-0.001394736673444789
73.76391982182628,63.44097995545657,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7231305026754784,0.002548729880987299,-0.00129561772831703,-0.001265691329062851
74.56570155902004,63.641425389755014,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7301501905837032,0.002546876395733604,-0.001326633941647304,-0.001232805262214877
75.3674832962138,63.84187082405345,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.73929373326702,0.002544777143505818,-0.001357639744731754,-0.001199667718158171
76.16926503340757,64.04231625835189,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7504431346995201,0.002542431042608666,-0.001388632595220594,-0.001166280524053047
76.97104677060133,64.24276169265033,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7635263637501444,0.002539835368534264,-0.00141963574909405,-0.00113261788871864
77.7728285077951,64.44320712694878,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7784791125111699,0.002536985456712862,-0.001450668681551603,-0.001098655483743279
78.57461024498886,64.64365256124722,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.7951860663317708,0.002533873273314351,-0.001481727616370855,-0.001064388790882515
79.37639198218262,64.84409799554565,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8135220415832228,0.002530488489078385,-0.001512807515927624,-0.001029812497120412
80.97995545657015,65.24498886414254,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8545294520495024,0.002522856231362785,-0.001574999588379433,-0.0009597180477830947
81.78173719376392,65.44543429844097,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.8768213702438127,0.002518587382999035,-0.001606080922924747,-0.0009242098192586142
82.58351893095768,65.64587973273942,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9000365129236096,0.002514002841966965,-0.001637134000481827,-0.0008883989760524513
80.17817371937639,65.0445434298441,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.833363160087299,0.002526819789967217,-0.001543902939265648,-0.0009949210362178728
83.38530066815144,65.84632516703786,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9239216539978886,0.002509093028100203,-0.001668143354871171,-0.0008522914038816776
84.18708240534521,66.0467706013363,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9482102243074858,0.002503847702642735,-0.001699085499362344,-0.0008159002488036323
84.98886414253897,66.24721603563475,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9726482568898939,0.002498255305182567,-0.001729935831830502,-0.0007792381988390791
85.79064587973274,66.44766146993318,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.9969923283134424,0.002492303393935966,-0.001760666728200505,-0.000742319700727504
86.5924276169265,66.64810690423162,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.020992442895073,0.002485980867537976,-0.001791242463880892,-0.0007051683063959072
87.39420935412026,66.84855233853007,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.044439948704964,0.002479283227309365,-0.001821626448546363,-0.000667814877812633
88.19599109131403,67.0489977728285,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.067160636089275,0.002472208610488164,-0.001851782112213971,-0.0006302930252863431
88.99777282850779,67.24944320712694,16.970562748477143,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,1.089017863881123,0.002464750765377158,-0.001881665667087134,-0.0005926418277010905
