degmech,irms,degel,magnet_depth,magnet_angle,angle_margin,i,magnet_width,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.0,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,8.240880860244256e-05,-1.161471428770761e-07,-0.002140079049438,0.002140105232963983
0.20044543429844097,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.004952336908638192,-3.531925126405689e-05,-0.002122382592651282,0.002157399968684463
0.40089086859688194,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.01004033218967492,-7.053733895453628e-05,-0.002104274517184893,0.00217429220556094
0.6013363028953229,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.01523263525074565,-0.0001057915266277673,-0.002085800177654577,0.002190848335162648
0.8017817371937639,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.02066315687003018,-0.0001410547231533569,-0.002067011453731375,0.002207094103088583
1.0022271714922049,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.02646877691758605,-0.0001762930758965798,-0.002047902991570919,0.0022229851713077
1.2026726057906458,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.0327834417845817,-0.0002114754676311862,-0.002028455640179153,0.002238466423889348
1.4031180400890868,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.03972696596606181,-0.0002465818999363782,-0.002008646655597938,0.002253491104516401
1.8040089086859687,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.05588858000339127,-0.0003165331015514453,-0.001967858770703346,0.002282045140851931
1.6035634743875278,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.04739695613064696,-0.0002815998352151594,-0.001988452723760162,0.002268020773241372
2.0044543429844097,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.06524259378844392,-0.0003514207643898732,-0.001946881240687515,0.002295628669181532
2.2048997772828507,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.07551333233783836,-0.0003862869539741063,-0.001925554189739959,0.002308836362423745
2.4053452115812917,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.0867875305752184,-0.000421106167732259,-0.001903887642248849,0.002321649282044
2.6057906458797326,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.09912545870759196,-0.0004558369819337822,-0.001881867183501241,0.002334004389439217
2.8062360801781736,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1124884932016297,-0.0004904518258914976,-0.001859472193728272,0.002345849248989767
3.0066815144766146,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1267467045901949,-0.0005249310812010091,-0.001836686246463555,0.002357145590488555
3.2071269487750556,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1416567539099988,-0.0005592643818056401,-0.001813502710133994,0.002367876732100334
3.4075723830734965,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1568384894053501,-0.0005934732490424041,-0.001789942370373558,0.002378093554511137
3.6080178173719375,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1718236880174402,-0.0006275868966713919,-0.001766038112896797,0.002387869696432049
3.8084632516703785,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1860713845386513,-0.0006616194329475791,-0.001741819859257643,0.002397258559265561
4.008908685968819,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.19901340601833,-0.0006955717365108193,-0.001717314583891639,0.002406295287539829
4.20935412026726,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2101049363635304,-0.0007294191911287602,-0.001692534479052121,0.002414968705698457
4.409799554565701,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2188527447811487,-0.000763119551056799,-0.001667480847406464,0.002423234560381096
4.610244988864142,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2248301483610865,-0.0007966351324062279,-0.001642158437352952,0.002431057502644588
4.810690423162583,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2276982749081633,-0.0008299368720567962,-0.001616572772587636,0.00243841276194033
5.011135857461024,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2272347699832476,-0.0008630032135449306,-0.001590729531280807,0.002445284450497468
5.211581291759465,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2233224293896571,-0.0008958187919193475,-0.001564636495693889,0.002451667230321426
5.412026726057906,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2159840116148917,-0.0009283738907003726,-0.001538302486365981,0.002457564241073492
5.612472160356347,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.20534641452169,-0.0009606566069127037,-0.001511733658128447,0.002462973468500277
5.812917594654788,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1916428807196653,-0.0009926514002974894,-0.001484934920770043,0.002467887692498393
6.013363028953229,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1751719705591527,-0.001024336515656345,-0.001457912494140331,0.002472294487153494
6.21380846325167,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1562715844758192,-0.001055698412179303,-0.001430663934637715,0.002476180359377672
6.815144766146993,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.08847686635279152,-0.001147819708126396,-0.001347433462546904,0.002484575533240674
6.414253897550111,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1352948551327503,-0.001086731453330162,-0.001403178612654562,0.002479530956282753
6.614699331848552,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1125776792596166,-0.001117438195304352,-0.001375439495845911,0.002482333047578483
7.015590200445434,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.06331879485096471,-0.00117787619643186,-0.001319152254458482,0.002486251334103627
7.216035634743875,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.03744098478628129,-0.001207606884091435,-0.001290590754632557,0.002487355473085068
7.416481069042316,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.01116228876315829,-0.001237014267668377,-0.00126174257997569,0.002487884699908026
7.616926503340757,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.01522688340199414,-0.001266103270396153,-0.001232600451694954,0.002487837013980669
7.817371937639198,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.04143904916627457,-0.001294884017715085,-0.00120315421604238,0.00248721234324609
8.017817371937639,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.06719227262987992,-0.001323372138985317,-0.001173390749197928,0.002486012683667593
8.21826280623608,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.09219850998300913,-0.001351585706832879,-0.001143296947520447,0.002484242246654312
8.41870824053452,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1161409121650721,-0.001379540902926416,-0.001112863432175994,0.002481907139870585
8.619153674832962,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1386870977555558,-0.001407248267311329,-0.001082088878336838,0.002479015764737256
9.020044543429844,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1781476821027171,-0.001461942879035826,-0.001019544734633669,0.0024716107157076
8.819599109131403,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1594805717824123,-0.001434714415919874,-0.001050979053927952,0.002475579395552222
9.420935412026726,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2076966043386885,-0.001515695716920021,-0.0009557538335558833,0.002462127861678022
9.220489977728285,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1943359874576356,-0.001488935875153596,-0.0009877987382853222,0.002467122676115369
9.821826280623608,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2248388148746582,-0.001568516643190116,-0.0008908207210663191,0.002450659767855872
9.621380846325167,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2179316444874849,-0.001542223387336071,-0.0009234234228187271,0.002456637703608913
10.022271714922049,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2282902847245006,-0.001594569229708886,-0.0008579587243318827,0.00244419692035353
10.22271714922049,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2282857027410572,-0.001620371061896665,-0.0008248473389081444,0.002437245035933978
10.42316258351893,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2249626616181052,-0.001645914577700737,-0.0007915020831888,0.002429810267917531
10.623608017817372,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.218552095759448,-0.001671193179114287,-0.000757949054412643,0.002421912219937889
10.824053452115812,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2094014505683815,-0.001696200258360201,-0.0007242212304123773,0.002413578557041943
11.024498886414253,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.197978856970458,-0.001720932886480804,-0.0006903548025217435,0.002404845137805815
11.224944320712694,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1847749971688675,-0.001745389778941506,-0.000656391155463916,0.002395755212712589
11.425389755011135,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1703235575463563,-0.001769555469206778,-0.0006223494566371885,0.002386309975843817
11.625835189309576,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1552049705773871,-0.001793403276369424,-0.0005882248644909371,0.00237647022198742
12.42761692650334,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.09760473311631657,-0.001885084189779873,-0.0004505179033317315,0.00233206718636822
12.628062360801781,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.08537886307215892,-0.001907049071702111,-0.0004157765901586592,0.00231964594721553
11.826280623608017,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1399517841045377,-0.00181690361471739,-0.00055400028739114,0.002366179642799876
12.026726057906458,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1250502937190444,-0.001840024152645362,-0.0005196462937388878,0.002355364676695334
13.028953229398663,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.06397463985608112,-0.001949938249105264,-0.0003460880395626756,0.002293519985782731
12.2271714922049,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1108620859141341,-0.00186274815966872,-0.0004851477529800408,0.002343986476927305
12.828507795100222,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.07418900324043184,-0.00192866302511306,-0.0003809524457049331,0.00230677613717799
13.229398663697104,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.05466152769449463,-0.001970859609960245,-0.0003112009708734331,0.002279881648254093
13.429844097995545,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.04622839808421785,-0.001991393317239462,-0.0002762622494380922,0.002265790719918344
13.630289532293986,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.03864227429791827,-0.002011528187126556,-0.0002412361891531187,0.002251192359314316
13.830734966592427,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.03180495209581762,-0.002031282009939083,-0.0002061237246756782,0.002236105373195614
14.031180400890868,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.02558690228929021,-0.002050678982144481,-0.0001709383613427301,0.002220570152763879
14.231625835189309,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.01985097748607431,-0.002069741612941325,-0.000135700834538562,0.002204633965606744
14.43207126948775,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.01445856378101974,-0.002088489562733729,-0.0001004420033204321,0.002188352312462537
14.632516703786191,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.009270842280176725,-0.002106919350805436,-6.519647771693513e-05,0.002171761056601665
14.832962138084632,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.004175128605077343,-0.002124971005689993,-2.999218711343245e-05,0.002154826537522748
15.033407572383073,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.000863956788303669,-0.002142603941101017,5.201232509985474e-06,0.002137479187920723
15.434298440979955,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.01102763334963601,-0.002176610556454028,7.56091524453617e-05,0.002101512522468912
15.233853006681514,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.005917382629075233,-0.002159802425990654,4.039252556194552e-05,0.002119700561976046
15.634743875278396,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.01625617272474487,-0.00219309400801459,0.0001108641153823365,0.002082966980311087
15.835189309576837,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.02172670333464559,-0.002209269022775012,0.0001461253087693782,0.002064112010444686
16.035634743875278,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.02757746651039179,-0.002225083662143903,0.0001813562180319047,0.002044937636452491
16.23608017817372,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.03394276213047596,-0.002240480363062522,0.0002165261323313788,0.002025422272675325
16.83741648106904,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.05742891626698917,-0.002283774524326549,0.000321533547030055,0.00196460534847141
16.43652561247216,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.04096051023088595,-0.0022554113738338,0.0002516153825282656,0.002005541724935988
16.6369710467706,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.04875896435091365,-0.002269842046431635,0.0002866145087472181,0.001985272800286955
17.037861915367483,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.06701184530135953,-0.002297279762765489,0.0003564118718105927,0.001943561795764964
17.238307349665924,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.07754171354883223,-0.0023104156486074,0.0003912687821070984,0.001922174781203203
17.438752783964365,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.0890889909595455,-0.002323151128162452,0.0004260731568218227,0.001900448996054917
17.639198218262806,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1016804173303061,-0.002335421373091278,0.0004607843324517336,0.001878367256220328
17.839643652561247,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1152591368058977,-0.002347173830946529,0.0004953746046973998,0.001855908982474364
18.040089086859687,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.12968406140712,-0.002358374108316369,0.0005298258716682036,0.001833059934336988
18.24053452115813,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1447009536078039,-0.00236901373081273,0.0005641315678672998,0.001809817115554271
18.44097995545657,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1599183205623793,-0.002379152472501566,0.0005983172935853705,0.001786205074678716
18.64142538975501,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1748470297352027,-0.002388861466348456,0.0006324102156988469,0.001762256374281024
19.042316258351892,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2016035312245465,-0.002407174100971357,0.0007003545443772677,0.001713461678199961
18.84187082405345,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1889348525267661,-0.002398191470286619,0.0006664229454300835,0.001738000015288359
19.242761692650333,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2123253922263833,-0.002415792131112153,0.0007341775566208876,0.001688651189043821
19.443207126948774,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2206155798621681,-0.00242400032592728,0.0007678506388271104,0.001663567935621128
19.643652561247215,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2260557943398679,-0.002431762869651757,0.0008013368909145361,0.00163821527227421
19.844097995545656,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2283469471103727,-0.002439054614536248,0.000834608535346434,0.001612597024753282
20.244988864142538,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2227937431311765,-0.002452171465614873,0.0009004243297811914,0.001560590324404981
20.044543429844097,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2272816579075963,-0.002445858368571312,0.0008676425090826198,0.00158671891958685
20.44543429844098,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2149089755692019,-0.002457999290771687,0.0009329458132124175,0.001534220852171011
20.64587973273942,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.2037533357948673,-0.002463338702132232,0.0009651934781613022,0.001507617106079964
20.84632516703786,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1895627235045456,-0.002468181132335406,0.0009971530430112842,0.001480781484528489
21.046770601336302,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.172647205833342,-0.002472514701497489,0.001028809073289169,0.001453714521286959
21.247216035634743,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1533355413917542,-0.00247632713012132,0.001060145287695738,0.001426417600034184
21.447661469933184,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1320114865012599,-0.002479604660429529,0.001091148292061196,0.001398888418688374
21.848552338530066,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.08479290159887692,-0.002484501674881955,0.001152136203943101,0.001343093669123269
21.648106904231625,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.1090470185097412,-0.002482333131711554,0.001121810556246918,0.001371119067906644
22.048997772828507,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.05958037850233782,-0.002486101760549814,0.001182137184864798,0.001314790834699834
22.249443207126948,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.03371960136954264,-0.002487126897317711,0.001211820943569147,0.00128619577805885
22.44988864142539,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,-0.007502400683388387,-0.002487573508770021,0.001241192249967609,0.001257299598065442
22.65033407572383,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.01879228860721171,-0.00248743967592163,0.001270255958425788,0.001228095241320094
22.85077951002227,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.04488924005270042,-0.002486725170800262,0.001299016599977324,0.001198577995957169
23.051224944320712,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.07048770909068637,-0.002485432193451967,0.001327481577121966,0.001168743077707303
23.251670378619153,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.0952963372045354,-0.002483565446604209,0.001355662069640345,0.001138584729871497
23.452115812917594,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1189868948133915,-0.002481133148254751,0.001383577349617436,0.001108092829360131
23.652561247216035,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1412204244879539,-0.002478144813124045,0.001411246531074371,0.001077258654388378
23.853006681514476,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1616463646516104,-0.002474613043882982,0.001438681569985861,0.001046083840389838
24.053452115812917,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1798820321803978,-0.002470551219895057,0.001465888116602266,0.001014577674475601
24.253897550111358,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1955689431437532,-0.002465970798390351,0.001492866749782555,0.000982753259266282
24.4543429844098,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2083956612904153,-0.002460885349422247,0.001519615533877204,0.0009506289596500149
24.65478841870824,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2180901916998363,-0.002455304908021826,0.001546132933477366,0.0009182194530774875
24.85523385300668,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2244584999575265,-0.002449234827187307,0.001572414340918281,0.000885538150235311
25.05567928730512,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2273933156059014,-0.002442674350624503,0.001598451574335202,0.0008525964080472086
25.256124721603562,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2268987842380702,-0.002435621448952876,0.001624233810354543,0.0008194067313198288
25.456570155902003,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.223103412744969,-0.002428089012785888,0.001649752933520474,0.0007859914077140576
25.657015590200444,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2162710319732725,-0.002420099392145618,0.001675003014466217,0.0007523782399166495
25.857461024498885,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.2067656630627373,-0.002411681862605045,0.00169998027087673,0.0007185985215708486
26.057906458797326,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1950372808686938,-0.002402878049619382,0.001724683008498985,0.0006846927355515216
26.258351893095767,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1816033804317283,-0.002393727928812536,0.001749109013695425,0.0006507004852106911
26.85968819599109,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1367245161954739,-0.002363947199620338,0.00182049745144325,0.000548240665035303
26.45879732739421,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1670311857151882,-0.002384220726685823,0.00177323909162088,0.0006166343079683563
27.06013363028953,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1219850428970231,-0.00235304352512368,0.001843563193057452,0.0005138602383497918
26.65924276169265,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.1518951095283859,-0.002374314087620077,0.001797045387850845,0.0005824877883481188
27.260579064587972,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.108011439611501,-0.002341578571609919,0.001866232567709241,0.0004793372034880541
27.461024498886413,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.09500239035300799,-0.002329577839093998,0.001888516412302011,0.000444685396805313
27.661469933184854,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.08303572861372362,-0.00231708490259684,0.001910432766917929,0.000409927346364683
27.861915367483295,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.07211629649342217,-0.002304157861434589,0.001932002444332213,0.0003750950582788093
28.062360801781736,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.06216910797261067,-0.00229085517307781,0.0019532341937402,0.0003402308701293605
28.262806236080177,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.05312565453350095,-0.002277159874295363,0.001974106289959256,0.0003053402778109149
28.463251670378618,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.04495168707321707,-0.002262998252836062,0.001994586149047423,0.0002703903753087797
28.66369710467706,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.03758508936839557,-0.002248329388699167,0.002014668942007917,0.0002353516169347199
28.8641425389755,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.03090678737876399,-0.002233177582164206,0.002034375125362794,0.0002002272403590241
29.06458797327394,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.02479513757591038,-0.002217583492520048,0.002053729275289466,0.0001650306218052418
29.265033407572382,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.01912765219071362,-0.002201596006992501,0.002072753524342093,0.0001297840302715675
29.465478841870823,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.013763655888109,-0.002185272100746739,0.002091465814767509,9.452113361560184e-05
29.665924276169264,0,0,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.00858180373271472,-0.002168636664765614,0.002109852336062524,5.927732623653805e-05
